acao;evento;timestamp;tabela;origem;destino;mascara;gateway
-R;22869;19.649189036287;19;145.236.0.14;145.236.0.4;32;145.236.0.4
-R;22870;19.649585146462;24;145.236.0.19;145.236.0.17;32;145.236.0.17
-R;22871;19.649585207803;19;145.236.0.14;145.236.0.17;32;145.236.0.17
-R;22872;19.649585232385;15;145.236.0.10;145.236.0.17;32;145.236.0.17
-R;22873;19.649585300224;17;145.236.0.12;145.236.0.17;32;145.236.0.17
-R;22874;19.649585436679;8;145.236.0.3;145.236.0.17;32;145.236.0.17
-R;22875;19.649585548331;23;145.236.0.18;145.236.0.17;32;145.236.0.17
-R;22876;19.651011955414;15;145.236.0.10;145.236.0.14;32;145.236.0.14
-R;22877;19.651012180155;23;145.236.0.18;145.236.0.14;32;145.236.0.14
-R;22878;19.651012239179;7;145.236.0.2;145.236.0.14;32;145.236.0.14
-R;22879;19.651012278927;17;145.236.0.12;145.236.0.14;32;145.236.0.14
-R;22880;19.651012279988;22;145.236.0.17;145.236.0.14;32;145.236.0.14
-R;22881;19.651012441903;24;145.236.0.19;145.236.0.14;32;145.236.0.14
-R;22882;19.651012616878;9;145.236.0.4;145.236.0.14;32;145.236.0.14
-R;22974;20.013239843784;18;145.236.0.13;145.236.0.11;32;145.236.0.11
-R;22994;20.11371636867;20;145.236.0.15;145.236.0.11;32;145.236.0.11
-R;23495;20.648830228332;16;145.236.0.11;145.236.0.15;32;145.236.0.15
-R;23581;21.003144985645;18;145.236.0.13;145.236.0.2;32;145.236.0.2
-R;24081;21.519962458091;8;145.236.0.3;145.236.0.7;32;145.236.0.7
-R;24082;21.519962565693;24;145.236.0.19;145.236.0.7;32;145.236.0.7
-R;24083;21.522654491789;22;145.236.0.17;145.236.0.12;32;145.236.0.12
-R;24084;21.522654662348;8;145.236.0.3;145.236.0.12;32;145.236.0.12
-R;24085;21.523671449852;12;145.236.0.7;145.236.0.11;32;145.236.0.11
-R;24086;21.523671506986;21;145.236.0.16;145.236.0.11;32;145.236.0.11
-R;24087;21.523671564347;17;145.236.0.12;145.236.0.11;32;145.236.0.11
-R;24088;21.523671701644;25;145.236.0.20;145.236.0.11;32;145.236.0.11
