run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,binedges,binvalues
PureAlohaExperiment-11-20170627-20:42:16-22741,scalar,Aloha.server,collisionLength:mean,,,0.15452863501568,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,scalar,Aloha.server,collisionLength:sum,,,125.47725163274,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,scalar,Aloha.server,collisionLength:max,,,0.340096118537,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,scalar,Aloha.server,collidedFrames:last,,,1718,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,scalar,Aloha.server,channelUtilization:last,,,0.10899168088439,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,scalar,Aloha.server,receivedFrames:last,,,5934,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-11-20170627-20:42:16-22741,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,collisionLength:mean,,,0.15214236230929,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,collisionLength:sum,,,78.201174226974,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,collisionLength:max,,,0.272012587959,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,collidedFrames:last,,,1069,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,channelUtilization:last,,,0.09048477804873,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,scalar,Aloha.server,receivedFrames:last,,,4926,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-12-20170627-20:42:16-22741,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,collisionLength:mean,,,0.1547897641662,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,collisionLength:sum,,,72.751189158114,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,collisionLength:max,,,0.340677787871,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,collidedFrames:last,,,993,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,channelUtilization:last,,,0.088830370240052,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,scalar,Aloha.server,receivedFrames:last,,,4837,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-13-20170627-20:42:17-22741,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,collisionLength:mean,,,0.24563240116123,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,collisionLength:sum,,,3617.4283719014,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,collisionLength:max,,,1.467885771665,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,collidedFrames:last,,,68952,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,channelUtilization:last,,,0.088714751121526,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,scalar,Aloha.server,receivedFrames:last,,,4826,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-14-20170627-20:42:17-22741,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,collisionLength:mean,,,0.24462881071487,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,collisionLength:sum,,,3612.9229054479,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,collisionLength:max,,,1.430673615223,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,collidedFrames:last,,,68813,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,channelUtilization:last,,,0.090363402149376,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,scalar,Aloha.server,receivedFrames:last,,,4919,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-15-20170627-20:42:16-22742,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,collisionLength:mean,,,0.18513888890002,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,collisionLength:sum,,,1802.8825001084,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,collisionLength:max,,,0.811152114585,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,collidedFrames:last,,,28526,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,channelUtilization:last,,,0.17784288251241,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,scalar,Aloha.server,receivedFrames:last,,,9684,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-16-20170627-20:42:18-22742,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,collisionLength:mean,,,0.18540767384898,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,collisionLength:sum,,,1839.2441245818,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,collisionLength:max,,,0.923907646454,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,collidedFrames:last,,,29274,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,channelUtilization:last,,,0.17847477068929,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,scalar,Aloha.server,receivedFrames:last,,,9717,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-17-20170627-20:42:19-22742,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,collisionLength:mean,,,0.17184144446908,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,collisionLength:sum,,,1064.214065597,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,collisionLength:max,,,0.70224466621,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,collidedFrames:last,,,16006,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,channelUtilization:last,,,0.19084320056502,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,scalar,Aloha.server,receivedFrames:last,,,10392,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-18-20170627-20:42:20-22742,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,collisionLength:mean,,,0.1712703414223,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,collisionLength:sum,,,1051.2573556501,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,collisionLength:max,,,0.75086026185,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,collidedFrames:last,,,15774,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,channelUtilization:last,,,0.19229850238159,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,scalar,Aloha.server,receivedFrames:last,,,10471,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-19-20170627-20:42:21-22742,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,collisionLength:mean,,,0.16504866638595,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,collisionLength:sum,,,662.01020087404,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,collisionLength:max,,,0.480816570481,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,collidedFrames:last,,,9636,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,channelUtilization:last,,,0.18279223504533,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,scalar,Aloha.server,receivedFrames:last,,,9952,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,collisionLength:mean,,,0.16403893101507,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,collisionLength:sum,,,675.84039578207,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,collisionLength:max,,,0.561614419605,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,collidedFrames:last,,,9799,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,channelUtilization:last,,,0.1818557023576,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,scalar,Aloha.server,receivedFrames:last,,,9901,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,collisionLength:mean,,,0.16057821717507,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,collisionLength:sum,,,462.62584368138,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,collisionLength:max,,,0.431484415975,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,collidedFrames:last,,,6628,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,channelUtilization:last,,,0.16857094290719,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,scalar,Aloha.server,receivedFrames:last,,,9179,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-22-20170627-20:42:19-22757,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,collisionLength:mean,,,0.16049486969711,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,collisionLength:sum,,,470.08947334283,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,collisionLength:sum,title,"collision length, sum",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,collisionLength:max,,,0.424680946407,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,collisionLength:max,title,"collision length, max",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,collidedFrames:last,,,6704,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,collidedFrames:last,source,sum(collision),,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,collidedFrames:last,title,"collided frames, last",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,channelUtilization:last,,,0.1689899949531,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,channelUtilization:last,interpolationmode,linear,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,channelUtilization:last,source,timeavg(receive),,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,channelUtilization:last,title,"channel utilization, last",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,scalar,Aloha.server,receivedFrames:last,,,9202,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,receivedFrames:last,source,sum(receive),,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,attr,Aloha.server,receivedFrames:last,title,"received frames, last",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,scalar,Aloha.server,duration,,,5400,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,scalar,Aloha.server,collisionLength:mean,,,0.1575786946233,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,attr,Aloha.server,collisionLength:mean,title,"collision length, mean",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,scalar,Aloha.server,collisionLength:sum,,,261.10789699081,,,,,,,,
